time,latitude,longitude,sea_ice_concentration,date,month,month_sin,month_cos,sic_lag_1,sic_lag_3,sic_lag_6,sic_lag_12,target,predicted_sea_ice_concentration,sea_ice_risk_score,sea_ice_risk_level
2025-04-16,-78.5,164.5,96.17603,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,71.54409,72.93316,96.54461,95.61891,96.94066,95.98828985300555,95.98828985300555,Very High
2025-04-16,-78.5,165.5,96.43708,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,71.080925,63.801437,96.94245,95.66204,97.207375,97.31901160317858,97.31901160317858,Very High
2025-04-16,-78.5,166.5,97.40659,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,71.234146,52.13477,97.77148,96.549065,98.03144,97.75193404733376,97.75193404733376,Very High
2025-04-16,-78.5,178.5,94.90365,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,81.93458,35.108315,94.186485,96.36992,96.20421,93.90008268328889,93.90008268328889,Very High
2025-04-16,-78.5,179.5,90.83168,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,85.0,90.0,96.793564,95.087776,91.40032784400277,91.40032784400277,Very High
2025-04-16,-78.5,-179.5,90.0,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,81.51451,90.0,96.82428,94.85161,87.9803248840124,87.9803248840124,Very High
2025-04-16,-78.5,-178.5,90.820045,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,80.47581,90.0,96.83586,94.35001,91.30848018795515,91.30848018795515,Very High
2025-04-16,-78.5,-177.5,95.27287,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,60.000004,90.0,96.51282,95.31452,91.64043508659982,91.64043508659982,Very High
2025-04-16,-78.5,-176.5,95.76362,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,17.545158,90.0,96.10971,95.68143,95.40379425748615,95.40379425748615,Very High
2025-04-16,-78.5,-175.5,96.2596,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,93.34731,96.049545,95.995255,96.25716000696144,96.25716000696144,Very High
2025-04-16,-78.5,-174.5,96.723564,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.512886,0.0,95.23876,96.35339,96.39033,97.92113007967076,97.92113007967076,Very High
2025-04-16,-78.5,-173.5,95.88845,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,90.0,96.25833,95.77541,95.73317008309583,95.73317008309583,Very High
2025-04-16,-78.5,-172.5,96.663734,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.59999,0.0,95.30957,96.62698,96.40499,97.93488756957358,97.93488756957358,Very High
2025-04-16,-78.5,-171.5,97.02821,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,95.81519,97.065544,96.698944,98.00077362841897,98.00077362841897,Very High
2025-04-16,-78.5,-170.5,97.430405,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,96.410515,97.63758,97.05247,98.1629820902395,98.1629820902395,Very High
2025-04-16,-78.5,-169.5,97.879196,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.80644,0.0,97.13409,98.26267,97.45591,98.16872959741835,98.16872959741835,Very High
2025-04-16,-78.5,-168.5,97.27718,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,86.49597,0.0,96.77315,98.013306,96.93165,97.77562171077658,97.77562171077658,Very High
2025-04-16,-78.5,-167.5,97.62951,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,97.426636,98.41698,97.33756,97.91145309003822,97.91145309003822,Very High
2025-04-16,-78.5,-166.5,97.999344,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,98.045265,98.7921,97.743546,98.18183172408457,98.18183172408457,Very High
2025-04-16,-78.5,-165.5,98.212814,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,98.50008,99.08563,98.0859,98.31522960874244,98.31522960874244,Very High
2025-04-16,-78.5,-164.5,98.0879,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,98.50129,99.02948,98.037605,98.25173582914346,98.25173582914346,Very High
2025-04-16,-78.5,-163.5,98.45385,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.90969,0.0,99.255486,99.23483,98.42058,98.3933772293088,98.3933772293088,Very High
2025-04-16,-78.5,-162.5,98.46,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,99.46285,99.406784,98.60831,97.96247737178682,97.96247737178682,Very High
2025-04-16,-78.5,-161.5,98.31698,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.22772,0.0,99.13784,99.35751,98.520454,96.93750739401455,96.93750739401455,Very High
2025-04-16,-78.5,-160.5,97.747154,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.9703,0.0,98.35396,98.72825,97.9366,98.19852964587976,98.19852964587976,Very High
2025-04-16,-78.5,-159.5,97.42385,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.705444,0.0,97.91758,98.35129,97.61526,98.20452027531404,98.20452027531404,Very High
2025-04-16,-78.5,-46.5,98.55384,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,93.507675,81.66666,99.0458,99.69337,99.493095,98.66886222388946,98.66886222388946,Very High
2025-04-16,-78.5,-45.5,98.21696,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,91.71154,72.81569,98.806244,99.50563,99.29252,98.56904553867983,98.56904553867983,Very High
2025-04-16,-78.5,-44.5,97.90559,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.99999,64.482346,98.55551,99.28054,98.97501,98.30458432406395,98.30458432406395,Very High
2025-04-16,-78.5,-43.5,97.904,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.99999,59.40339,98.65764,99.24343,98.81921,98.34759119817173,98.34759119817173,Very High
2025-04-16,-78.5,-42.5,97.96422,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.95134,51.587708,98.88411,99.24588,98.67969,98.3665014092264,98.3665014092264,Very High
2025-04-16,-78.5,-41.5,98.04616,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.28467,45.930088,99.07029,99.25205,98.56066,98.60054838068302,98.60054838068302,Very High
2025-04-16,-78.5,-40.5,97.93589,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,84.95133,39.086246,99.022385,99.15757,98.32866,98.46223346340456,98.46223346340456,Very High
2025-04-16,-78.5,-39.5,97.89133,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,31.739653,99.04757,99.21634,98.22709,98.43026880195185,98.43026880195185,Very High
2025-04-16,-78.5,-38.5,98.1143,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,76.666664,25.790277,99.22078,99.4351,98.34707,98.66900786622739,98.66900786622739,Very High
2025-04-16,-78.5,-37.5,98.22546,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,73.333336,22.714264,99.201164,99.52319,98.39299,98.80852995640839,98.80852995640839,Very High
2025-04-16,-78.5,-36.5,98.19689,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,71.52056,31.727526,98.97278,99.363144,98.36047,98.28593818235107,98.28593818235107,Very High
2025-04-16,-78.5,-35.5,97.95945,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,68.44887,38.33451,98.8043,99.16432,98.28458,98.484972568487,98.484972568487,Very High
2025-04-16,-78.5,-34.5,97.86933,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,67.4779,50.0,98.98411,99.12937,98.404884,98.50712230966428,98.50712230966428,Very High
2025-04-16,-77.5,163.5,96.63483,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,69.954834,77.39516,96.74548,96.15994,97.16046,97.25664197640472,97.25664197640472,Very High
2025-04-16,-77.5,164.5,95.71082,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.0,75.0,96.25577,95.255,96.65444,96.42850826557178,96.42850826557178,Very High
2025-04-16,-77.5,165.5,96.18245,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,74.67743,66.404305,96.632576,95.44178,97.00709,96.55948040782481,96.55948040782481,Very High
2025-04-16,-77.5,166.5,97.41796,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,68.56533,50.0,97.93903,96.28934,97.96058,97.66219652129784,97.66219652129784,Very High
2025-04-16,-77.5,167.5,98.61937,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.45967,40.0,98.74282,97.91609,99.12664,98.0722154366375,98.0722154366375,Very High
2025-04-16,-77.5,168.5,97.742615,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.0,30.695162,97.92879,97.43948,98.54912,97.55558530641014,97.55558530641014,Very High
2025-04-16,-77.5,169.5,96.437584,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,65.12661,0.0,96.712906,96.1875,97.514366,97.57659909843117,97.57659909843117,Very High
2025-04-16,-77.5,170.5,95.350685,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,60.000004,0.0,95.757256,94.15665,96.65708,96.39618713116776,96.39618713116776,Very High
2025-04-16,-77.5,171.5,90.0,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,60.000004,0.0,95.098114,90.0,95.91329,95.58808555406172,95.58808555406172,Very High
2025-04-16,-77.5,172.5,90.0,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,63.966118,0.0,91.99997,90.0,95.604546,94.96533307526902,94.96533307526902,Very High
2025-04-16,-77.5,173.5,95.01612,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,67.93709,0.0,95.09126,90.0,96.13612,96.39766330903139,96.39766330903139,Very High
2025-04-16,-77.5,174.5,95.18081,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,72.89566,0.0,95.20434,94.6389,96.085014,96.78648303037723,96.78648303037723,Very High
2025-04-16,-77.5,175.5,95.6204,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,77.99783,0.0,95.43407,95.36337,96.37433,96.79272451069768,96.79272451069768,Very High
2025-04-16,-77.5,176.5,95.99345,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,77.18283,0.0,95.60942,95.68695,96.61572,96.00599040595074,96.00599040595074,Very High
2025-04-16,-77.5,177.5,96.03639,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,76.12541,0.0,95.55848,95.92634,96.51397,96.14565210223964,96.14565210223964,Very High
2025-04-16,-77.5,178.5,96.042656,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,81.61289,25.0,95.35635,96.32427,96.34622,94.75429720147007,94.75429720147007,Very High
2025-04-16,-77.5,179.5,96.70385,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,30.433264,95.8311,96.43553,96.868866,97.75288746187661,97.75288746187661,Very High
2025-04-16,-77.5,-179.5,97.265816,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,81.56086,35.0,96.19161,96.71363,97.30667,97.93246682017666,97.93246682017666,Very High
2025-04-16,-77.5,-178.5,97.471794,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,86.49515,35.0,96.25381,96.97641,97.39215,97.94969379257095,97.94969379257095,Very High
2025-04-16,-77.5,-177.5,98.20432,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.9845,23.48774,96.86174,97.3172,97.96342,97.68772382650896,97.68772382650896,Very High
2025-04-16,-77.5,-176.5,98.82833,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,0.0,97.50929,97.88937,98.53035,98.17510916501095,98.17510916501095,Very High
2025-04-16,-77.5,-175.5,99.23375,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,82.66033,0.0,98.13946,98.531,99.01869,98.40207470005156,98.40207470005156,Very High
2025-04-16,-77.5,-174.5,99.412125,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,0.0,98.61724,98.98554,99.359085,99.22962324412642,99.22962324412642,Very High
2025-04-16,-77.5,-173.5,99.46233,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,0.0,98.97581,99.28351,99.5715,99.37072157198224,99.37072157198224,Very High
2025-04-16,-77.5,-172.5,99.40485,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,0.0,99.14126,99.44329,99.62045,99.26425758594657,99.26425758594657,Very High
2025-04-16,-77.5,-171.5,99.541725,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,83.3844,0.0,99.62799,99.74745,99.91527,99.43538051467844,99.43538051467844,Very High
2025-04-16,-77.5,-170.5,99.436325,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,0.0,99.534424,99.66444,99.74362,99.3644735253176,99.3644735253176,Very High
2025-04-16,-77.5,-169.5,99.46314,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.53429,0.0,99.70746,99.75389,99.80344,99.39765442951364,99.39765442951364,Very High
2025-04-16,-77.5,-168.5,99.347466,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.51002,0.0,99.58875,99.69804,99.59624,99.1352818873506,99.1352818873506,Very High
2025-04-16,-77.5,-167.5,99.34959,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.627075,0.0,99.70217,99.76432,99.67427,99.14253016520775,99.14253016520775,Very High
2025-04-16,-77.5,-166.5,99.26602,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.551636,0.0,99.70892,99.80562,99.634056,98.67748574403687,98.67748574403687,Very High
2025-04-16,-77.5,-165.5,99.19386,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,99.67008,99.83655,99.62854,98.53490167460522,98.53490167460522,Very High
2025-04-16,-77.5,-164.5,99.08411,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,99.63877,99.84544,99.584816,98.45850952951552,98.45850952951552,Very High
2025-04-16,-77.5,-163.5,98.837654,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,99.49987,99.72205,99.27075,98.40071776758731,98.40071776758731,Very High
2025-04-16,-77.5,-162.5,98.58575,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,99.39938,99.61272,98.9088,97.08909896790188,97.08909896790188,Very High
2025-04-16,-77.5,-161.5,98.39374,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,86.500015,0.0,99.22672,99.48219,98.5793,97.78849004106397,97.78849004106397,Very High
2025-04-16,-77.5,-160.5,97.82842,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,86.41089,0.0,98.462395,98.928375,97.9854,98.16928717065119,98.16928717065119,Very High
2025-04-16,-77.5,-159.5,97.01928,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,0.0,97.37276,97.77419,97.2451,98.06044835859726,98.06044835859726,Very High
2025-04-16,-77.5,-158.5,97.98473,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.54983,0.0,98.439026,98.90851,98.55051,98.16617087556547,98.16617087556547,Very High
2025-04-16,-77.5,-157.5,98.744606,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.246445,0.0,98.760574,99.485054,99.04483,98.14302238095239,98.14302238095239,Very High
2025-04-16,-77.5,-156.5,99.124435,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.25948,0.0,98.90819,99.74634,99.20302,98.04149245496528,98.04149245496528,Very High
2025-04-16,-77.5,-155.5,99.10492,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.535576,25.444513,99.13953,99.829865,99.051994,98.0310899100628,98.0310899100628,Very High
2025-04-16,-77.5,-154.5,98.68247,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,40.0,99.394516,99.81304,98.709625,96.89765972921448,96.89765972921448,Very High
2025-04-16,-77.5,-153.5,98.391945,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.27773,61.046696,99.17708,99.50757,98.50549,97.72206545039116,97.72206545039116,Very High
2025-04-16,-77.5,-152.5,97.62097,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,86.3887,90.0,99.261024,99.34558,97.986946,94.3480505677265,94.3480505677265,Very High
2025-04-16,-77.5,-151.5,97.92716,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,92.000374,89.012596,99.08904,99.062256,98.29662,98.07604060208712,98.07604060208712,Very High
2025-04-16,-77.5,-150.5,98.10825,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,96.00746,95.040565,98.732956,98.38144,98.42907,97.62702720987976,97.62702720987976,Very High
2025-04-16,-77.5,-52.5,97.388504,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.787224,95.24889,96.94035,98.45105,97.40594,97.68507601489972,97.68507601489972,Very High
2025-04-16,-77.5,-51.5,98.18335,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,96.41694,96.67054,97.83386,98.75151,98.19681,98.16277756675403,98.16277756675403,Very High
2025-04-16,-77.5,-50.5,97.51287,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.76398,95.10766,97.10113,98.032875,97.67625,97.90759899091228,97.90759899091228,Very High
2025-04-16,-77.5,-49.5,98.600174,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,96.05191,95.73763,98.28645,99.292305,98.8285,98.37258196284232,98.37258196284232,Very High
2025-04-16,-77.5,-48.5,98.68581,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.68399,95.431786,98.708496,99.49638,99.11823,98.00370793405119,98.00370793405119,Very High
2025-04-16,-77.5,-47.5,98.80658,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.38844,90.0,99.116554,99.78125,99.492004,98.68966565998889,98.68966565998889,Very High
2025-04-16,-77.5,-46.5,98.67598,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.134605,85.0,99.22281,99.78029,99.6628,98.65847258503254,98.65847258503254,Very High
2025-04-16,-77.5,-45.5,98.17896,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,69.99999,98.798035,99.51853,99.32446,98.53193747724596,98.53193747724596,Very High
2025-04-16,-77.5,-44.5,97.79593,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,63.44706,98.397896,99.21808,98.890274,98.19808160864795,98.19808160864795,Very High
2025-04-16,-77.5,-43.5,97.74186,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,60.000004,98.47059,99.10502,98.7103,98.16367523897921,98.16367523897921,Very High
2025-04-16,-77.5,-42.5,98.17421,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,54.763107,99.10443,99.407196,98.85705,98.6668933819489,98.6668933819489,Very High
2025-04-16,-77.5,-41.5,97.97658,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.85401,40.0,99.07731,99.22543,98.4717,98.4213281710623,98.4213281710623,Very High
2025-04-16,-77.5,-40.5,97.987686,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,43.027157,99.02912,99.12353,98.353226,98.47160144358648,98.47160144358648,Very High
2025-04-16,-77.5,-39.5,97.843414,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,34.231586,98.96072,99.12377,98.16105,98.4004461407401,98.4004461407401,Very High
2025-04-16,-77.5,-38.5,97.842896,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,75.0,17.960215,99.152885,99.401726,98.16698,98.52478325199318,98.52478325199318,Very High
2025-04-16,-77.5,-37.5,98.65658,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,75.0,25.179035,99.54876,99.77981,98.71317,98.89704446658298,98.89704446658298,Very High
2025-04-16,-77.5,-36.5,98.176895,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.0,25.003544,98.90184,99.38804,98.29883,98.64003850378316,98.64003850378316,Very High
2025-04-16,-77.5,-35.5,97.75721,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,69.561676,45.0,98.46776,98.92158,98.06943,98.37350263642342,98.37350263642342,Very High
2025-04-16,-77.5,-34.5,97.94424,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,65.78493,45.0,99.0433,99.18335,98.485466,98.56834853021296,98.56834853021296,Very High
2025-04-16,-77.5,-33.5,97.906555,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,67.0871,60.000004,99.44126,99.283195,98.65975,98.70135001756272,98.70135001756272,Very High
2025-04-16,-77.5,-32.5,98.62412,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,68.36056,41.374245,99.10141,99.56421,99.122185,98.81926006084265,98.81926006084265,Very High
2025-04-16,-77.5,-31.5,98.50967,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,67.90601,23.58582,98.53584,99.56439,99.28379,98.98264625757139,98.98264625757139,Very High
2025-04-16,-77.5,-30.5,98.08299,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,65.82215,0.0,98.08592,99.47302,99.31908,98.59609936459904,98.59609936459904,Very High
2025-04-16,-77.5,-29.5,97.74434,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,64.582794,0.0,97.604866,99.200554,99.381035,98.40263879465094,98.40263879465094,Very High
2025-04-16,-76.5,162.5,96.747894,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,76.65161,78.696945,97.01344,96.52885,97.30826,97.34102461142076,97.34102461142076,Very High
2025-04-16,-76.5,163.5,97.710335,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,75.0,97.57011,97.25985,97.95712,97.61976023145343,97.61976023145343,Very High
