time,latitude,longitude,sea_ice_concentration,date,month,month_sin,month_cos,sic_lag_1,sic_lag_3,sic_lag_6,sic_lag_12,target,predicted_sea_ice_concentration,sea_ice_risk_score,sea_ice_risk_level,nearby_iceberg_risk,combined_risk_score,combined_risk_level
2025-04-16,-78.5,-161.5,98.31698,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.22772,0.0,99.13784,99.35751,98.520454,96.93750739401456,96.93750739401456,Very High,0.0,67.85625517581019,High
2025-04-16,-78.5,-160.5,97.747154,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.9703,0.0,98.35396,98.72825,97.9366,98.19852964587976,98.19852964587976,Very High,0.0,68.73897075211583,High
2025-04-16,-78.5,-159.5,97.42385,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.705444,0.0,97.91758,98.35129,97.61526,98.20452027531404,98.20452027531404,Very High,0.0,68.74316419271982,High
2025-04-16,-78.5,-46.5,98.55384,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,93.507675,81.66666,99.0458,99.69337,99.493095,98.66886222388946,98.66886222388946,Very High,0.0,69.06820355672262,High
2025-04-16,-78.5,-45.5,98.21696,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,91.71154,72.81569,98.806244,99.50563,99.29252,98.56904553867984,98.56904553867984,Very High,0.0,68.99833187707588,High
2025-04-16,-78.5,-44.5,97.90559,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.99999,64.482346,98.55551,99.28054,98.97501,98.30458432406397,98.30458432406397,Very High,0.0,68.81320902684477,High
2025-04-16,-78.5,-43.5,97.904,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.99999,59.40339,98.65764,99.24343,98.81921,98.34759119817171,98.34759119817171,Very High,0.0,68.84331383872019,High
2025-04-16,-78.5,-42.5,97.96422,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.95134,51.587708,98.88411,99.24588,98.67969,98.3665014092264,98.3665014092264,Very High,0.0,68.85655098645847,High
2025-04-16,-78.5,-41.5,98.04616,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.28467,45.930088,99.07029,99.25205,98.56066,98.60054838068302,98.60054838068302,Very High,0.0,69.02038386647811,High
2025-04-16,-78.5,-40.5,97.93589,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,84.95133,39.086246,99.022385,99.15757,98.32866,98.46223346340456,98.46223346340456,Very High,0.0,68.92356342438319,High
2025-04-16,-78.5,-39.5,97.89133,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,31.739653,99.04757,99.21634,98.22709,98.43026880195184,98.43026880195184,Very High,0.0,68.90118816136628,High
2025-04-16,-78.5,-38.5,98.1143,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,76.666664,25.790277,99.22078,99.4351,98.34707,98.6690078662274,98.6690078662274,Very High,0.0,69.06830550635918,High
2025-04-16,-78.5,-37.5,98.22546,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,73.333336,22.714264,99.201164,99.52319,98.39299,98.8085299564084,98.8085299564084,Very High,0.0,69.16597096948588,High
2025-04-16,-78.5,-36.5,98.19689,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,71.52056,31.727526,98.97278,99.363144,98.36047,98.28593818235107,98.28593818235107,Very High,0.0,68.80015672764574,High
2025-04-16,-78.5,-35.5,97.95945,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,68.44887,38.33451,98.8043,99.16432,98.28458,98.484972568487,98.484972568487,Very High,0.0,68.93948079794089,High
2025-04-16,-78.5,-34.5,97.86933,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,67.4779,50.0,98.98411,99.12937,98.404884,98.50712230966428,98.50712230966428,Very High,0.0,68.95498561676499,High
2025-04-16,-77.5,163.5,96.63483,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,69.954834,77.39516,96.74548,96.15994,97.16046,97.25664197640472,97.25664197640472,Very High,4.005574752713603,69.28132180929738,High
2025-04-16,-77.5,164.5,95.71082,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.0,75.0,96.25577,95.255,96.65444,96.42850826557178,96.42850826557178,Very High,13.222073993248733,71.46657798387486,Very High
2025-04-16,-77.5,165.5,96.18245,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,74.67743,66.404305,96.632576,95.44178,97.00709,96.5594804078248,96.5594804078248,Very High,22.273897327255614,74.27380548365403,Very High
2025-04-16,-77.5,166.5,97.41796,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,68.56533,50.0,97.93903,96.28934,97.96058,97.66219652129784,97.66219652129784,Very High,30.585136426546725,77.5390784928725,Very High
2025-04-16,-77.5,167.5,98.61937,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.45967,40.0,98.74282,97.91609,99.12664,98.0722154366375,98.0722154366375,Very High,32.62431706218556,78.43784592430191,Very High
2025-04-16,-77.5,168.5,97.742615,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.0,30.695162,97.92879,97.43948,98.54912,97.55558530641014,97.55558530641014,Very High,25.179731321905713,75.8428291110588,Very High
2025-04-16,-77.5,169.5,96.437584,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,65.12661,0.0,96.712906,96.1875,97.514366,97.57659909843116,97.57659909843116,Very High,17.4756415632267,73.54631183786981,Very High
2025-04-16,-77.5,170.5,95.350685,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,60.000004,0.0,95.757256,94.15665,96.65708,96.39618713116776,96.39618713116776,Very High,10.14678450054549,70.52136634198108,Very High
2025-04-16,-77.5,171.5,90.0,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,60.000004,0.0,95.098114,90.0,95.91329,95.58808555406172,95.58808555406172,Very High,1.8419984422688993,67.46425942052387,High
2025-04-16,-77.5,172.5,90.0,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,63.966118,0.0,91.99997,90.0,95.604546,94.96533307526902,94.96533307526902,Very High,0.0,66.4757331526883,High
2025-04-16,-77.5,173.5,95.01612,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,67.93709,0.0,95.09126,90.0,96.13612,96.3976633090314,96.3976633090314,Very High,14.808493131940534,71.92091225590413,Very High
2025-04-16,-77.5,174.5,95.18081,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,72.89566,0.0,95.20434,94.6389,96.085014,96.78648303037724,96.78648303037724,Very High,29.360871079127513,76.55879944500231,Very High
2025-04-16,-77.5,175.5,95.6204,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,77.99783,0.0,95.43407,95.36337,96.37433,96.79272451069768,96.79272451069768,Very High,39.72472821892673,79.67232562316639,Very High
2025-04-16,-77.5,176.5,95.99345,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,77.18283,0.0,95.60942,95.68695,96.61572,96.00599040595074,96.00599040595074,Very High,44.09220216588436,80.43185393393082,Very High
2025-04-16,-77.5,177.5,96.03639,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,76.12541,0.0,95.55848,95.92634,96.51397,96.14565210223964,96.14565210223964,Very High,53.34905191817361,83.30667204701982,Very High
2025-04-16,-77.5,178.5,96.042656,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,81.61289,25.0,95.35635,96.32427,96.34622,94.75429720147008,94.75429720147008,Very High,53.77394973677607,82.46019296206187,Very High
2025-04-16,-77.5,179.5,96.70385,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,30.433264,95.8311,96.43553,96.868866,97.7528874618766,97.7528874618766,Very High,55.29811891564023,85.01645689800569,Very High
2025-04-16,-77.5,-179.5,97.265816,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,81.56086,35.0,96.19161,96.71363,97.30667,97.93246682017666,97.93246682017666,Very High,40.73933447923822,80.77452711789512,Very High
2025-04-16,-77.5,-178.5,97.471794,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,86.49515,35.0,96.25381,96.97641,97.39215,97.94969379257095,97.94969379257095,Very High,25.93495582436034,76.34527240210777,Very High
2025-04-16,-77.5,-177.5,98.20432,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.9845,23.48774,96.86174,97.3172,97.96342,97.68772382650896,97.68772382650896,Very High,11.102684084924123,71.7122119040335,Very High
2025-04-16,-77.5,-176.5,98.82833,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,0.0,97.50929,97.88937,98.53035,98.17510916501097,98.17510916501097,Very High,0.0,68.72257641550767,High
2025-04-16,-77.5,-175.5,99.23375,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,82.66033,0.0,98.13946,98.531,99.01869,98.40207470005156,98.40207470005156,Very High,0.0,68.88145229003608,High
